CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,Mark
0.2316165,0.10948353,0.01644979,-0.17075312,-0.14245212,-0.09536859,-0.07583857,0.13658153,0.23684296,0.02584285,0.10731659,-0.04646925,-0.02536064,0.06183886,-0.03787203,0.01273402,-0.02031775,-0.00290672,0.15610407,0.0263599,-0.0174037,-0.01953801,-0.02461585,0.05263078,0.18947604,0.11395489,0.05298338,0.10656472,0.04424295,-0.06718851,-0.06019241,-0.06109881,-0.02135381,0.09561507,0.15191664,0.15431948,0.08689606,0.13660325,0.19688945,-0.05809765,-0.06817932,-0.04581644,-0.09341259,0.01689299,0.1761504,0.1772456,0.11391707,0.14035827,0.21696101,0.04895291,-0.17083964,-0.00891343,JUNK
0.22954322,0.10760824,0.01558887,-0.17041211,-0.14229068,-0.09517724,-0.07742392,0.13529101,0.23193657,0.02318383,0.10245872,-0.05056011,-0.02675442,0.06148337,-0.03826791,0.01224506,-0.02108423,-0.00353074,0.15182662,0.02249023,-0.01891517,-0.02423665,-0.02918185,0.05135671,0.18828918,0.11327687,0.05216864,0.10522873,0.03968906,-0.07069243,-0.06316629,-0.06617827,-0.02614883,0.09210942,0.15036513,0.15282491,0.08639699,0.13449317,0.19385627,-0.06310668,-0.07282867,-0.04877177,-0.09439669,0.01375952,0.17314197,0.17496648,0.11268124,0.13899572,0.21433996,0.04700687,-0.17034525,-0.01441856,JUNK
0.22719917,0.10546091,0.01485254,-0.16999446,-0.14211945,-0.094965,-0.07881147,0.13402054,0.22609265,0.02038494,0.09696609,-0.05531621,-0.02802314,0.06133164,-0.03855142,0.01185152,-0.0216649,-0.00398642,0.14673391,0.01822505,-0.02070986,-0.02963852,-0.0340969,0.05048329,0.18734135,0.11278372,0.05164532,0.10422721,0.03501907,-0.07417586,-0.06625485,-0.07162819,-0.03117383,0.08888182,0.14924535,0.15175116,0.08614912,0.13270649,0.19145218,-0.06844119,-0.07826401,-0.05184811,-0.09481037,0.01127987,0.17104538,0.1730759,0.11174313,0.13804187,0.21237008,0.04553176,-0.17003685,-0.01971886,JUNK
0.22461347,0.10306801,0.01423503,-0.16950499,-0.14194365,-0.09472916,-0.07998716,0.13279685,0.2195123,0.01755521,0.09093008,-0.06061376,-0.02915101,0.06137961,-0.03873316,0.01156433,-0.0220609,-0.00424385,0.1410166,0.01370093,-0.02267938,-0.03562757,-0.03922541,0.05001238,0.18663995,0.11249454,0.05143493,0.10357248,0.03036662,-0.07748012,-0.06935985,-0.07727475,-0.03628088,0.08598547,0.14853829,0.15112785,0.08621504,0.13126658,0.18965231,-0.07391942,-0.08426932,-0.05496912,-0.09462923,0.00951252,0.16981441,0.17158869,0.11116508,0.13752088,0.21100894,0.04454278,-0.16983725,-0.0247467,JUNK
0.22183272,0.10047403,0.01372699,-0.16895363,-0.14177087,-0.09447248,-0.08094421,0.1316539,0.2124483,0.0148078,0.08447868,-0.06629069,-0.03012354,0.06161631,-0.03882828,0.01138984,-0.02228139,-0.00427691,0.13491236,0.00907969,-0.02470483,-0.04204021,-0.04440532,0.04993093,0.1861839,0.11242305,0.05155495,0.10326594,0.02588356,-0.08043469,-0.07236802,-0.0829166,-0.04129482,0.08346733,0.14821391,0.15098235,0.08666041,0.13019226,0.18840936,-0.07932419,-0.09058645,-0.05804497,-0.09384574,0.00849932,0.16937819,0.17051329,0.11101145,0.13745345,0.2102,0.04404971,-0.16965841,-0.02943617,JUNK
0.21891898,0.09773847,0.01331554,-0.16835366,-0.14160988,-0.09420104,-0.08168545,0.13063113,0.20519418,0.01225484,0.07777394,-0.07214918,-0.03092887,0.06202486,-0.03885455,0.011331,-0.02234145,-0.00406662,0.12869546,0.00454176,-0.02666267,-0.04867449,-0.0494552,0.05021213,0.18596514,0.11257605,0.05201624,0.10329658,0.02173203,-0.08286714,-0.07515752,-0.08832922,-0.04602268,0.08136993,0.14823525,0.15133579,0.08754624,0.12949668,0.18766047,-0.08441162,-0.0969323,-0.06097546,-0.09247181,0.00826117,0.1696482,0.1698509,0.11134018,0.13785431,0.20987931,0.044056,-0.16940519,-0.03372476,JUNK
0.21594423,0.09493296,0.01298343,-0.1677233,-0.14147258,-0.09392709,-0.08222256,0.12976655,0.19806376,0.00999791,0.07099865,-0.07797278,-0.03156095,0.06258036,-0.03883501,0.01138306,-0.02226466,-0.00360629,0.12265699,0.00027415,-0.02843365,-0.05529803,-0.05418694,0.05081329,0.18596385,0.11294799,0.05281869,0.10363723,0.01807301,-0.08460858,-0.07760392,-0.09327748,-0.05026221,0.07972419,0.14855531,0.15219422,0.08891778,0.12918018,0.18732671,-0.08892406,-0.10301615,-0.0636564,-0.09053682,0.00880003,0.17051975,0.16959004,0.11219278,0.13872477,0.20997438,0.04455781,-0.1689859,-0.03755453,JUNK
0.21298715,0.0921372,0.01271033,-0.16708368,-0.14137179,-0.09366498,-0.0825769,0.12909445,0.19137675,0.00812535,0.06434861,-0.08353591,-0.03201979,0.0632517,-0.03879503,0.0115356,-0.0220791,-0.00290335,0.1170907,-0.00353812,-0.02990877,-0.06165823,-0.05841259,0.0516784,0.18615049,0.11352067,0.05394942,0.10424509,0.01505979,-0.08550451,-0.07958337,-0.0975265,-0.05381067,0.07854903,0.1491209,0.15354504,0.09079629,0.12922928,0.18732262,-0.09260419,-0.10855496,-0.06598432,-0.08808596,0.01009745,0.17187983,0.16970637,0.11358668,0.14004987,0.21040966,0.04554437,-0.16831563,-0.04087237,JUNK
0.21012612,0.08943252,0.01247226,-0.16645941,-0.14132282,-0.0934319,-0.08277947,0.12863998,0.18544006,0.00670584,0.0580194,-0.08862054,-0.03231385,0.06400055,-0.03876453,0.01176994,-0.02181926,-0.00198213,0.1122743,-0.00672277,-0.03099743,-0.06749674,-0.0619579,0.05273849,0.1864835,0.11425994,0.05537924,0.10506036,0.01282759,-0.08541975,-0.08098084,-0.10085461,-0.05647561,0.07784741,0.1498716,0.15534995,0.09316984,0.12961201,0.18755825,-0.09520762,-0.11329002,-0.06786228,-0.08517762,0.0121177,0.17361043,0.17015927,0.11550748,0.14179316,0.21110697,0.04699736,-0.16732246,-0.04363351,JUNK
0.20743348,0.0868967,0.01224306,-0.16587646,-0.14134215,-0.09324638,-0.08287095,0.12841746,0.18053068,0.00578662,0.05219466,-0.09302917,-0.03246047,0.06478339,-0.03877616,0.01206005,-0.02152352,-0.00088367,0.10845286,-0.0091292,-0.03163023,-0.0725628,-0.06467262,0.05391515,0.18691126,0.11511695,0.05706247,0.10600824,0.01148506,-0.08424471,-0.0816952,-0.10306878,-0.05808483,0.07760582,0.15074223,0.15754376,0.09599109,0.13027771,0.18794425,-0.09651685,-0.11700208,-0.06920505,-0.08187993,0.01481037,0.17559367,0.17089251,0.11790703,0.14389585,0.21198808,0.04889056,-0.16595078,-0.04580308,JUNK
0.20497057,0.08459839,0.01199516,-0.16536178,-0.14144644,-0.0931262,-0.08289824,0.12842634,0.17688093,0.00539214,0.04703432,-0.0965972,-0.03248584,0.06555275,-0.03886424,0.01237404,-0.0212326,0.00033521,0.10582621,-0.01063611,-0.03176218,-0.07662856,-0.06643918,0.05512377,0.18737368,0.11602926,0.05893716,0.10700132,0.01110804,-0.0818995,-0.08164424,-0.10400909,-0.05849566,0.07779455,0.15166456,0.16003349,0.09917565,0.13115714,0.18839644,-0.09635221,-0.11952087,-0.06994352,-0.07826683,0.01811334,0.17771676,0.17183542,0.12070145,0.14627701,0.21297656,0.05118982,-0.16416383,-0.04735724,JUNK
0.20278367,0.08259358,0.01169917,-0.16494253,-0.14165285,-0.09308843,-0.08291382,0.1286528,0.17466736,0.00552305,0.04266548,-0.09920188,-0.03242491,0.06625779,-0.03906519,0.01267352,-0.02098974,0.00160412,0.10453883,-0.01115746,-0.03137424,-0.07950234,-0.06717968,0.05627537,0.18780209,0.11692183,0.06092661,0.10794215,0.01173538,-0.07833713,-0.08076823,-0.10356339,-0.05760539,0.07836659,0.15256724,0.16269942,0.10260352,0.13216324,0.18883286,-0.09458314,-0.12073398,-0.07002854,-0.07441539,0.02195411,0.17987217,0.17290384,0.12377319,0.1488346,0.21399626,0.05384942,-0.16194707,-0.04828611,JUNK
0.20090067,0.08092225,0.01132888,-0.16464248,-0.14197558,-0.09314461,-0.08297031,0.12907046,0.17400537,0.00616465,0.03917862,-0.10076705,-0.03231736,0.06684998,-0.0394127,0.01291908,-0.02083516,0.00284478,0.10467637,-0.01064128,-0.03046952,-0.08103459,-0.06685696,0.05728576,0.18812819,0.1177137,0.06294294,0.10873114,0.01336994,-0.07354306,-0.07902958,-0.10166251,-0.0553516,0.07926529,0.15338331,0.16540207,0.1061266,0.13319767,0.18918808,-0.0911301,-0.12058456,-0.06943078,-0.07040001,0.02625844,0.18196802,0.17400724,0.12697591,0.15145202,0.21497834,0.05682026,-0.15930179,-0.0485914,JUNK
0.19932973,0.07960547,0.01085897,-0.1644828,-0.14242674,-0.09330242,-0.08312002,0.12964305,0.17494458,0.00728672,0.03662315,-0.10126705,-0.03220733,0.06728299,-0.0399382,0.0130701,-0.0208071,0.00397439,0.106262,-0.00907325,-0.02907256,-0.08112832,-0.06547809,0.05807687,0.1882837,0.11832075,0.06489036,0.10926945,0.01597708,-0.06753466,-0.07641619,-0.0982883,-0.051718,0.08042419,0.15404893,0.16798569,0.10957489,0.13415344,0.18940759,-0.08597109,-0.11907476,-0.06814308,-0.06629097,0.03095091,0.1839256,0.17505021,0.13014086,0.15400113,0.21585897,0.06004702,-0.15624577,-0.04828852,JUNK
0.19805868,0.07864416,0.01026845,-0.16448033,-0.14301457,-0.09356472,-0.08341105,0.13032737,0.17747146,0.00884797,0.03500528,-0.10072485,-0.03214021,0.06751564,-0.04066918,0.01308789,-0.02093958,0.004912,0.10926069,-0.00647367,-0.02722469,-0.07974228,-0.06309116,0.05858125,0.18820469,0.11866132,0.06667121,0.10946544,0.01948941,-0.06035821,-0.07293942,-0.09347115,-0.04673311,0.0817715,0.15450643,0.17028846,0.11276831,0.13492209,0.18944919,-0.07913923,-0.11625756,-0.06617898,-0.06215049,0.03595885,0.18568063,0.17593884,0.13308795,0.15635036,0.21658058,0.06346925,-0.15280989,-0.04740673,JUNK
0.19705676,0.07802043,0.00954327,-0.16464368,-0.1437401,-0.09392469,-0.08388255,0.13107958,0.18151751,0.01080673,0.03429465,-0.09920518,-0.03215706,0.067518,-0.0416229,0.01294185,-0.02125683,0.00558632,0.11358768,-0.00288922,-0.0249761,-0.07688601,-0.05977692,0.05875076,0.18784158,0.11866559,0.06819335,0.10924471,0.02381533,-0.05208217,-0.06862799,-0.08728009,-0.04046585,0.08323969,0.15471229,0.17215601,0.11553211,0.13540438,0.18929335,-0.07071511,-0.11222804,-0.06356782,-0.05802793,0.0412198,0.18719105,0.17659087,0.13563752,0.15837638,0.21709923,0.06703024,-0.14902945,-0.04598405,JUNK
0.19627833,0.07769939,0.00867494,-0.16497602,-0.1445999,-0.09437113,-0.08456356,0.13185757,0.18696538,0.01311962,0.03442719,-0.09680884,-0.0322947,0.06726913,-0.04281026,0.01260784,-0.02177661,0.00593856,0.11911593,0.0016085,-0.02238362,-0.07262126,-0.05564566,0.05855425,0.18715554,0.11827624,0.06937395,0.10855015,0.02884277,-0.04279451,-0.06352927,-0.07982118,-0.03302102,0.08476483,0.15463343,0.17344697,0.11770557,0.13551329,0.18893105,-0.0608234,-0.10711388,-0.06035353,-0.05396113,0.04667883,0.18843001,0.17693663,0.13761981,0.15996866,0.21737972,0.07067281,-0.14494351,-0.04406833,JUNK
0.19566636,0.07763195,0.00766215,-0.16547251,-0.14558333,-0.09488704,-0.0854727,0.13262582,0.19366306,0.01574926,0.03531374,-0.09366244,-0.0325814,0.06676091,-0.04423094,0.01207301,-0.02250767,0.00592837,0.12568969,0.00693183,-0.01950346,-0.06705287,-0.0508264,0.05798205,0.18612516,0.11745563,0.07014662,0.10734861,0.03444933,-0.0325968,-0.05770332,-0.07122735,-0.02453282,0.08629357,0.15425257,0.17404568,0.11915597,0.13518348,0.18836883,-0.04962121,-0.10106195,-0.05658975,-0.04997424,0.05229285,0.1893892,0.17692663,0.13888682,0.16103959,0.21740048,0.07434556,-0.14058912,-0.04171398,JUNK
0.19515759,0.07775947,0.00651137,-0.16612138,-0.14667301,-0.09545043,-0.08661375,0.13336159,0.20143528,0.01866725,0.03684894,-0.08990635,-0.03303474,0.06599878,-0.04587391,0.01133654,-0.0234491,0.00553691,0.1331373,0.0129847,-0.01638589,-0.06031943,-0.04545663,0.05704691,0.18474805,0.11618879,0.07046577,0.10563356,0.04051079,-0.02159812,-0.05121756,-0.06164705,-0.0151543,0.08778694,0.15356953,0.17387047,0.11978806,0.13437651,0.18762785,-0.03728728,-0.09422559,-0.05233479,-0.04607765,0.05803116,0.19007803,0.17653561,0.13932148,0.1615312,0.21715489,0.07800569,-0.13599734,-0.03897819,JUNK
0.19468701,0.07801752,0.00523661,-0.16690271,-0.14784478,-0.09603579,-0.08797742,0.13405633,0.21009813,0.02185713,0.03892119,-0.08568363,-0.03365944,0.06500196,-0.04771725,0.0104106,-0.0245903,0.0047686,0.14128424,0.01967001,-0.01307188,-0.05258141,-0.0396736,0.0557836,0.18304186,0.11448546,0.07031026,0.10342608,0.0469094,-0.00990705,-0.04414266,-0.0512346,-0.00504901,0.08922318,0.15260208,0.17288081,0.11955133,0.13308519,0.18674199,-0.02400999,-0.08675364,-0.04764656,-0.04226875,0.06387515,0.19052267,0.17576511,0.13884465,0.16142009,0.21665253,0.0816217,-0.13119018,-0.0359178,ADDITION
0.19419414,0.07834151,0.00385836,-0.16779025,-0.14906852,-0.09661593,-0.08954135,0.13471678,0.21947095,0.02531342,0.04142023,-0.08112963,-0.03444761,0.06380223,-0.0497283,0.00932045,-0.02591236,0.00365066,0.14996415,0.02689462,-0.00959112,-0.04401169,-0.03360505,0.05424589,0.18104249,0.11237977,0.06968528,0.10077354,0.05354002,0.00236943,-0.03654903,-0.04014282,0.0056187,0.09059776,0.15138488,0.17108026,0.1184426,0.13133496,0.18575428,-0.00997717,-0.07878171,-0.04257936,-0.03853336,0.06981621,0.19076324,0.1746439,0.13742009,0.16071954,0.21591885,0.08517334,-0.12618116,-0.03258702,ADDITION
0.19362581,0.07867052,0.00240335,-0.16875187,-0.15030876,-0.09716254,-0.09127171,0.13536306,0.22938687,0.02904329,0.04424693,-0.076363,-0.03537818,0.06244346,-0.05186401,0.0081045,-0.02738791,0.00223153,0.15902811,0.03457581,-0.00596015,-0.03478083,-0.02736137,0.05250596,0.17880468,0.10992998,0.06862184,0.09774828,0.06031646,0.01513275,-0.02850175,-0.02851016,0.01669403,0.09192641,0.14997081,0.16851743,0.11650616,0.12918428,0.18472102,0.00463486,-0.0704236,-0.03717965,-0.03484716,0.07585659,0.19085635,0.17322762,0.13505422,0.15948029,0.21499877,0.08865783,-0.12097157,-0.02903254,ADDITION
0.19294114,0.07895193,0.0009008,-0.1697537,-0.15152881,-0.09765279,-0.09312637,0.13602874,0.23969762,0.03305747,0.04731553,-0.07148072,-0.03642039,0.06097576,-0.05407631,0.00680831,-0.02898638,0.00057554,0.1683495,0.04264005,-0.00218669,-0.02505294,-0.02103322,0.05064493,0.17639266,0.10721099,0.0671742,0.09443948,0.0671716,0.02829019,-0.02006135,-0.01646394,0.02803537,0.09323762,0.14842328,0.1652794,0.11382588,0.12671778,0.18369707,0.01966541,-0.06177219,-0.03148577,-0.03117978,0.08200262,0.19086535,0.17159139,0.13179401,0.15778375,0.21394813,0.092081,-0.11555909,-0.0252955,ADDITION
0.19211356,0.07914417,-0.00061653,-0.17075835,-0.15268923,-0.09806506,-0.095055,0.13675942,0.25028232,0.03737362,0.05056136,-0.06655229,-0.03753274,0.05945705,-0.05631049,0.00548662,-0.0306713,-0.00123928,0.17782961,0.05102899,0.00173251,-0.01497083,-0.01468424,0.04875432,0.17388339,0.10431438,0.06541799,0.09095281,0.07406236,0.04176165,-0.01127884,-0.00410599,0.03952403,0.09457654,0.14682023,0.16149105,0.11052109,0.12404577,0.18274757,0.03497965,-0.05289451,-0.02552366,-0.02749447,0.08826753,0.19086729,0.16983072,0.12772344,0.15574066,0.21284051,0.09546614,-0.10993379,-0.02140283,ADDITION
0.19113246,0.07921921,-0.00211543,-0.17172836,-0.15375108,-0.09838418,-0.09700571,0.1376078,0.26104641,0.0420085,0.05394018,-0.06162039,-0.0386669,0.05794781,-0.05850984,0.00419858,-0.03240408,-0.00312797,0.18739589,0.05969575,0.00580545,-0.00465331,-0.00835266,0.04692839,0.1713586,0.10134083,0.06344482,0.0874024,0.08096704,0.05547749,-0.00219679,0.00848421,0.05106635,0.09599829,0.14524801,0.15730454,0.10673454,0.12129566,0.18194027,0.05046786,-0.04383668,-0.01930769,-0.0237522,0.09466662,0.1909475,0.16805322,0.12295608,0.15348174,0.21176222,0.09884947,-0.10408487,-0.01736852,ADDITION
0.19000432,0.07916514,-0.00356468,-0.17262918,-0.15467943,-0.09860305,-0.09892614,0.13862807,0.2719183,0.04697086,0.05742734,-0.05670291,-0.03977101,0.05650781,-0.06061896,0.0030029,-0.03414458,-0.00500502,0.19699724,0.06860146,0.01003966,0.0058072,-0.00205353,0.04525887,0.16889963,0.09839246,0.06135705,0.08390439,0.08788259,0.06937504,0.00714837,0.02124719,0.06259509,0.09756459,0.14379768,0.15288875,0.10262018,0.11860166,0.18134655,0.0660459,-0.03463269,-0.01284296,-0.01991263,0.10121605,0.19120198,0.16637142,0.11762509,0.15114808,0.21081108,0.10227825,-0.09800822,-0.01319303,ADDITION
0.1887497,0.07898381,-0.00493631,-0.1734302,-0.15544483,-0.09872239,-0.10076789,0.13986829,0.28284755,0.0522598,0.06101516,-0.05179768,-0.04079411,0.05519179,-0.06258725,0.00195522,-0.0358564,-0.00679077,0.2066019,0.07771391,0.01443978,0.01634642,0.00421866,0.04382882,0.16658184,0.09556801,0.0592594,0.08056738,0.09481968,0.08340057,0.01672766,0.03414278,0.07406881,0.09933648,0.1425589,0.14841652,0.09832954,0.11609568,0.18103085,0.08165305,-0.02530451,-0.00612822,-0.01593792,0.10792968,0.19172566,0.16489482,0.1118796,0.14888051,0.21008514,0.10580432,-0.09170534,-0.00886586,ADDITION
0.18740168,0.07869057,-0.00620707,-0.17410608,-0.15602408,-0.09875059,-0.10248943,0.14136928,0.2938005,0.05786182,0.06470978,-0.04688735,-0.04168776,0.05404785,-0.06437131,0.00110496,-0.03750712,-0.00841515,0.21619108,0.08700456,0.01900425,0.02692727,0.01048567,0.04270983,0.1644711,0.09295686,0.05725285,0.07748909,0.10179901,0.09750665,0.02651725,0.04714919,0.08547176,0.10137132,0.14161733,0.14405493,0.09400179,0.11389948,0.18105583,0.09724949,-0.01587054,0.00084465,-0.0117934,0.11481895,0.19261456,0.16372475,0.10587339,0.1468109,0.20968346,0.10948449,-0.08518748,-0.00436401,ADDITION
0.18600415,0.07831277,-0.00735851,-0.17463717,-0.15640146,-0.09870324,-0.10405728,0.14315769,0.30475307,0.06374951,0.06852747,-0.04194611,-0.04240901,0.05311538,-0.06593584,0.00049389,-0.03906819,-0.0098219,0.22575191,0.09644438,0.02372323,0.03753742,0.01678009,0.04195976,0.16262129,0.09063548,0.05542955,0.07475246,0.10884694,0.11165081,0.03649664,0.06025762,0.09680879,0.10371947,0.14105169,0.13995482,0.08975523,0.11211658,0.18148294,0.11281195,-0.00635134,0.00808674,-0.00744833,0.12189255,0.19396485,0.16294879,0.0997581,0.14505374,0.20970377,0.11337876,-0.07847729,0.00034676,ADDITION
0.18460932,0.07788775,-0.00837795,-0.17501104,-0.15657023,-0.09860246,-0.1054473,0.14524207,0.31568366,0.06987815,0.07248843,-0.0369473,-0.04292273,0.05242264,-0.06725646,0.00015277,-0.0405157,-0.01097192,0.23527025,0.10599953,0.02857466,0.04818167,0.02313917,0.04161894,0.16107036,0.08866286,0.05386747,0.07242122,0.11598967,0.12579437,0.04664596,0.0734659,0.10810129,0.10641948,0.14092909,0.13624108,0.08567914,0.1108241,0.18236752,0.12832727,0.00322245,0.01560957,-0.00287737,0.12915562,0.19586858,0.16263573,0.09367698,0.14369808,0.21023586,0.1175448,-0.07161304,0.00530913,ADDITION
0.18327363,0.07745925,-0.00925986,-0.17522292,-0.15653317,-0.0984763,-0.10664622,0.14761449,0.32656741,0.07618795,0.07661253,-0.03186976,-0.04320422,0.05198541,-0.06832094,0.00010004,-0.04183297,-0.01184523,0.24472576,0.11562923,0.03352463,0.0588769,0.0295991,0.04170902,0.15983845,0.08707818,0.05262562,0.07053679,0.12324894,0.13990015,0.05694364,0.08677609,0.11938092,0.10949606,0.14130098,0.13300493,0.08182999,0.11006715,0.18375729,0.14378788,0.01280873,0.0234217,0.00193823,0.13661006,0.19840874,0.16283138,0.08776065,0.14280167,0.21135619,0.12203521,-0.06464629,0.01057168,ADDITION
0.18205567,0.07707474,-0.01000516,-0.17527562,-0.15630317,-0.09835719,-0.10765249,0.15024416,0.33737269,0.08260489,0.08091599,-0.02670205,-0.04324004,0.05180654,-0.06912973,0.00034133,-0.0430099,-0.01244052,0.25408816,0.12528387,0.03852794,0.06964582,0.03619,0.04223199,0.15892757,0.08590039,0.05174226,0.06911812,0.13063847,0.15393241,0.06736513,0.10018904,0.13068582,0.1129571,0.14220104,0.13030075,0.07823239,0.10985649,0.18568827,0.15918632,0.02235058,0.03152636,0.00701034,0.14425333,0.20165481,0.1635572,0.08212479,0.14238845,0.21312363,0.12689263,-0.05764195,0.01618538,ADDITION
0.18101196,0.0767817,-0.01061942,-0.17517766,-0.15590024,-0.09827845,-0.10847332,0.15308453,0.34806028,0.08904858,0.08541004,-0.02144503,-0.04302748,0.051878,-0.06969306,0.00087141,-0.04404135,-0.0127726,0.26331741,0.13490783,0.04353251,0.08051258,0.04293389,0.04317325,0.15832508,0.08513076,0.05123475,0.06816442,0.13816361,0.16785903,0.0778843,0.11370302,0.14205578,0.11679555,0.14364554,0.12814678,0.07488351,0.11016971,0.18818782,0.17451383,0.03177996,0.03992147,0.01234431,0.15208079,0.20566122,0.16481236,0.07687107,0.14245014,0.21557815,0.13215038,-0.05067301,0.0222012,ADDITION
0.18019462,0.07662453,-0.01111217,-0.17494224,-0.15535066,-0.09827117,-0.10912307,0.15607373,0.3585839,0.09543804,0.09010009,-0.01611155,-0.04257327,0.05218285,-0.07003079,0.00167565,-0.04492545,-0.01286915,0.27236491,0.14444201,0.04848363,0.091499,0.04984352,0.04450437,0.15800655,0.08475567,0.05110082,0.06765777,0.14582103,0.18165173,0.08847279,0.12731516,0.15352891,0.12099171,0.14563332,0.12652785,0.07176092,0.11095456,0.19127406,0.18975975,0.04102384,0.04859818,0.01793941,0.16008706,0.21046478,0.16657576,0.07208791,0.14294913,0.218739,0.13783151,-0.04381454,0.02866894,ADDITION
0.17964922,0.07664187,-0.01149821,-0.17458817,-0.15468751,-0.09836625,-0.10962442,0.15913658,0.36889067,0.10169182,0.09498333,-0.01072724,-0.0418951,0.05269326,-0.07017194,0.0027292,-0.04566737,-0.01276876,0.28117526,0.15382338,0.0533249,0.10261745,0.0569189,0.04618128,0.15793374,0.08474703,0.05131962,0.06756357,0.15359721,0.19528556,0.09909821,0.14101472,0.16513546,0.1255099,0.14814189,0.12539785,0.06882901,0.11213092,0.19494498,0.20490731,0.05000546,0.05754032,0.02378656,0.16826186,0.21607514,0.1688066,0.0678514,0.14382127,0.2225986,0.14394143,-0.03714313,0.03562975,ADDITION
0.17941274,0.07686438,-0.01179525,-0.17413694,-0.15394722,-0.09859034,-0.11000369,0.16219017,0.37892729,0.10773754,0.10005219,-0.00532587,-0.04101828,0.0533755,-0.07015111,0.00400058,-0.04627555,-0.01251483,0.2896927,0.16299163,0.05800573,0.11387202,0.06415042,0.04815026,0.15806197,0.08506849,0.05185661,0.06783708,0.1614719,0.20874262,0.10972866,0.15478942,0.17689909,0.13030432,0.15113154,0.1246897,0.0660508,0.11359958,0.19918403,0.21993729,0.05865384,0.06672668,0.02987049,0.17659336,0.2224762,0.17145124,0.0642308,0.14498469,0.22712514,0.15047145,-0.03072924,0.04311603,ADDITION
0.17951219,0.07731245,-0.01202044,-0.17360902,-0.1531653,-0.09896141,-0.11028673,0.16515356,0.38864672,0.11352107,0.10529765,0.00005663,-0.03997192,0.05419463,-0.07000346,0.00545692,-0.04675773,-0.01214956,0.29786837,0.17189671,0.06248821,0.12526099,0.07152341,0.05035438,0.15834744,0.085682,0.05266908,0.06843077,0.16942309,0.22201432,0.120335,0.16862798,0.18883701,0.1353253,0.1545503,0.12432616,0.06339989,0.11525285,0.20396528,0.23483248,0.06691398,0.07613347,0.03617156,0.18507007,0.22962782,0.17445008,0.06129134,0.14634921,0.23226725,0.1574025,-0.02462844,0.05115181,ADDITION
0.1799629,0.07799526,-0.01219236,-0.17302568,-0.1523774,-0.09949166,-0.11049938,0.16795123,0.39801174,0.11900431,0.1107087,0.00538595,-0.03878936,0.05511291,-0.06976506,0.0070626,-0.04712475,-0.01171155,0.30566511,0.18049937,0.06674724,0.13677371,0.0790178,0.05273228,0.15874533,0.08654837,0.05370963,0.06929429,0.17742689,0.23510145,0.13089083,0.18251897,0.200958,0.14051801,0.15833183,0.12422559,0.06086699,0.11698026,0.20924377,0.24957597,0.07475014,0.085734,0.04266427,0.19367646,0.23746009,0.17773917,0.05909556,0.14782223,0.23795101,0.16469945,-0.01888203,0.05974634,ADDITION
0.18076845,0.07891066,-0.0123277,-0.17240494,-0.15161511,-0.10018393,-0.11066333,0.1705191,0.40700322,0.12417327,0.11627759,0.01063675,-0.03750393,0.05609556,-0.06946807,0.00878382,-0.04738564,-0.01123055,0.31306478,0.18877856,0.07077668,0.14839664,0.08661449,0.05522472,0.15921797,0.08763327,0.054932,0.07038262,0.18546279,0.24801537,0.1413763,0.19645578,0.21326503,0.14582922,0.16240214,0.12431424,0.0584685,0.11867949,0.2149636,0.26415634,0.08215266,0.0955032,0.04931988,0.20239535,0.24587825,0.18125784,0.05770468,0.14931916,0.24408679,0.17231707,-0.01351058,0.06889773,ADDITION
0.18191995,0.08004517,-0.01244176,-0.171762,-0.1509055,-0.10103266,-0.11079454,0.1728103,0.4156234,0.12903669,0.12199915,0.01579756,-0.03614778,0.0571111,-0.06913994,0.01058922,-0.04754819,-0.01072562,0.32007259,0.19673255,0.07458995,0.16011411,0.09429712,0.05777545,0.15973544,0.0889082,0.0562951,0.07165728,0.19351509,0.26077694,0.15177922,0.2104367,0.22575699,0.15120816,0.16668107,0.12453225,0.05624909,0.12026312,0.2210549,0.27856907,0.08914358,0.10541809,0.05610651,0.21120578,0.25476295,0.18495063,0.05717926,0.1507688,0.25057119,0.18019834,-0.00851368,0.07858875,ADDITION
0.18339173,0.08137172,-0.01254749,-0.17110722,-0.15026824,-0.10202169,-0.11090281,0.17479631,0.42390046,0.13362795,0.12787339,0.02087398,-0.03474994,0.05813336,-0.06880099,0.01245284,-0.04761856,-0.01020323,0.32672092,0.20438288,0.07822205,0.17191306,0.10205535,0.06033481,0.16027841,0.09035365,0.05776445,0.07308771,0.20157519,0.27341744,0.16209675,0.22446756,0.23843096,0.15661013,0.17108463,0.12483662,0.0542824,0.12166247,0.22743675,0.2928189,0.09577938,0.1154592,0.0629902,0.22008322,0.26397181,0.18876991,0.05757731,0.15211807,0.25728914,0.18827815,-0.00386512,0.08878849,ADDITION
